
record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,raw_hash
SCR_GF_1789014507_099,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,7055.0,,,True,57529560c51f
SCR_GF_1789014507_100,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,7055.0,,,True,57529560c51f
SCR_GF_1789014507_101,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7079.0,,,True,8cf1db9f073c
SCR_GF_1789014507_102,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7181.0,,,True,715217596fc9
SCR_GF_1789014507_103,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,155.0,2 hr 35 min,Economy,7212.0,,,True,08fe3e4c03a3
SCR_GF_1789014507_104,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7212.0,,,True,08fe3e4c03a3
SCR_GF_1789014507_105,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7261.0,,,True,b5dc3ec93775
SCR_GF_1789014507_106,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,130.0,2 hr 10 min,Economy,7370.0,,,True,db6112da0447
SCR_GF_1789014507_107,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7406.0,,,True,faa949f37b3b
SCR_GF_1789014507_108,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7406.0,,,True,faa949f37b3b
SCR_GF_1789014507_109,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7527.0,,,True,b7396842d597
SCR_GF_1789014507_110,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7685.0,,,True,5bb08dcc6bfb
SCR_GF_1789014507_111,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,7842.0,,,True,dfa5e5d8cd88
SCR_GF_1789014507_112,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,150.0,2 hr 30 min,Economy,9968.0,,,True,e1a94edbe9b9
SCR_GF_1789014507_113,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,160.0,2 hr 40 min,Economy,19603.0,,,True,ff4a5d4b3c15
SCR_GF_1789014507_114,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,165.0,2 hr 45 min,Economy,22551.0,,,True,195b4a4feb1d
SCR_EAS_1789014528_001,2026-09-10 09:58:43,2026-09-11,1,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,9098.0,,,False,8ac7e477acc2
SCR_EAS_1789014528_004,2026-09-10 09:58:43,2026-09-11,1,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,4000.0,,,False,d82246936ace
SCR_EAS_1789014528_006,2026-09-10 09:58:43,2026-09-11,1,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,3401.0,,,False,d0ed784fdff6
SCR_EAS_1789014528_007,2026-09-10 09:58:43,2026-09-11,1,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,f5e2a3ac45c1
SCR_EAS_1789014528_008,2026-09-10 09:58:43,2026-09-11,1,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,f5e2a3ac45c1
SCR_EAS_1789014533_001,2026-09-10 09:58:48,2026-09-17,7,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,9098.0,,,False,233839c68f91
SCR_EAS_1789014533_004,2026-09-10 09:58:48,2026-09-17,7,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,4000.0,,,False,03d6c5048e20
SCR_EAS_1789014533_006,2026-09-10 09:58:48,2026-09-17,7,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,3401.0,,,False,254e34fe12dd
SCR_EAS_1789014533_007,2026-09-10 09:58:48,2026-09-17,7,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,118c24e24429
SCR_EAS_1789014533_008,2026-09-10 09:58:48,2026-09-17,7,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,118c24e24429
SCR_EAS_1789014539_001,2026-09-10 09:58:54,2026-09-25,15,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,9098.0,,,False,bae4f7e517ed
SCR_EAS_1789014539_004,2026-09-10 09:58:54,2026-09-25,15,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,4000.0,,,False,c7c7b6d524fa
SCR_EAS_1789014539_006,2026-09-10 09:58:54,2026-09-25,15,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,3401.0,,,False,c01143c2cebd
SCR_EAS_1789014539_007,2026-09-10 09:58:54,2026-09-25,15,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,9bae149d6907
SCR_EAS_1789014539_008,2026-09-10 09:58:54,2026-09-25,15,easemytrip,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,9bae149d6907
