record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,stops,raw_hash
SCR_GF_1789055830_013,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,5:00 AM,7:15 AM,135,2 hr 15 min,Economy,11757.0,,,True,Non-stop,36e8a76a13a4
SCR_GF_1789055831_014,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,4:00 PM,6:15 PM,135,2 hr 15 min,Economy,12545.0,,,True,Non-stop,a2c6e3d8853c
SCR_GF_1789055831_015,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,5:55 PM,8:15 PM,140,2 hr 20 min,Economy,12545.0,,,True,Non-stop,5f6ffe1d1d47
SCR_GF_1789055831_016,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,9:50 PM,12:05 AM,135,2 hr 15 min,Economy,12545.0,,,True,Non-stop,685974361799
SCR_GF_1789055831_017,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,11:30 PM,1:45 AM,135,2 hr 15 min,Economy,12545.0,,,True,Non-stop,6e0d6781fc1e
SCR_GF_1789055831_018,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Akasa Air,Akasa Air,,5:55 AM,8:15 AM,140,2 hr 20 min,Economy,12755.0,,,True,Non-stop,d49a1f6fb760
SCR_GF_1789055831_019,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,2:45 AM,5:00 AM,135,2 hr 15 min,Economy,13332.0,,,True,Non-stop,981b80ca8d92
SCR_GF_1789055831_020,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,9:00 PM,11:20 PM,140,2 hr 20 min,Economy,13518.0,,,True,Non-stop,6394d1c91d6f
SCR_GF_1789055831_021,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,SpiceJet,SpiceJet,,5:20 AM,7:45 AM,145,2 hr 25 min,Economy,14164.0,,,True,Non-stop,dd4e1764f24d
SCR_GF_1789055831_022,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,7:20 AM,9:40 AM,140,2 hr 20 min,Economy,14172.0,,,True,Non-stop,d87d9a616fb5
SCR_GF_1789055831_023,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,8:30 AM,10:45 AM,135,2 hr 15 min,Economy,14172.0,,,True,Non-stop,3e4868f0d822
SCR_GF_1789055831_024,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,10:15 AM,12:30 PM,135,2 hr 15 min,Economy,14172.0,,,True,Non-stop,be3cb4ae32a6
SCR_GF_1789055831_025,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,11:50 AM,2:00 PM,130,2 hr 10 min,Economy,14172.0,,,True,Non-stop,ae97edeae462
SCR_GF_1789055831_026,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,2:25 PM,4:45 PM,140,2 hr 20 min,Economy,14172.0,,,True,Non-stop,e624f034688e
SCR_GF_1789055831_027,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,7:30 PM,9:45 PM,135,2 hr 15 min,Economy,14172.0,,,True,Non-stop,c18831b72405
SCR_GF_1789055831_028,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,12:45 PM,3:05 PM,140,2 hr 20 min,Economy,15065.0,,,True,Non-stop,2ed2b90168b5
SCR_GF_1789055831_029,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,SpiceJet,SpiceJet,,6:45 AM,9:05 AM,140,2 hr 20 min,Economy,16378.0,,,True,Non-stop,ae3668178a7c
SCR_GF_1789055831_030,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,1:00 PM,3:20 PM,140,2 hr 20 min,Economy,18279.0,,,True,Non-stop,e41c9dc6a85d
SCR_GF_1789055831_031,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,4:15 PM,6:35 PM,140,2 hr 20 min,Economy,18279.0,,,True,Non-stop,ac5d9c288ebf
SCR_GF_1789055831_032,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,8:10,1:45,335,5 hr 35 min,Economy,8547.0,,,False,1 stop,554d227bb083
SCR_GF_1789055831_033,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,2:30,4:50,140,2 hr 20 min,Economy,8724.0,,,True,Non-stop,2d7969512851
SCR_GF_1789055831_034,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Akasa Air,Akasa Air,,5:00,7:15,135,2 hr 15 min,Economy,10620.0,,,True,Non-stop,67b089482db7
SCR_GF_1789055831_036,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,5:25,10:20,295,4 hr 55 min,Economy,8678.0,,,False,1 stop,ade261c3ea01
SCR_GF_1789055831_037,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,2:40,7:20,280,4 hr 40 min,Economy,8862.0,,,False,1 stop,fced98265c50
SCR_GF_1789055831_038,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,7:30,9:50,140,2 hr 20 min,Economy,8976.0,,,True,Non-stop,71f501de9e35
SCR_GF_1789055831_039,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,9:55,12:15,140,2 hr 20 min,Economy,9207.0,,,True,Non-stop,e90cbad1fb53
SCR_GF_1789055831_040,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,7:40,9:50,130,2 hr 10 min,Economy,9207.0,,,True,Non-stop,4fbba7cbb992
SCR_GF_1789055831_041,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,6:40,8:50,130,2 hr 10 min,Economy,9554.0,,,True,Non-stop,b70f7229ea41
SCR_GF_1789055831_042,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,6:00,8:20,140,2 hr 20 min,Economy,9554.0,,,True,Non-stop,a42939fbc963
SCR_GF_1789055831_043,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,SpiceJet,SpiceJet,,8:10,10:30,140,2 hr 20 min,Economy,11498.0,,,True,Non-stop,706d178d003a
SCR_GF_1789055831_044,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,5:00,7:15,135,2 hr 15 min,Economy,11757.0,,,True,Non-stop,253227d3eb8e
SCR_GF_1789055831_045,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,4:00,6:15,135,2 hr 15 min,Economy,12545.0,,,True,Non-stop,7ff5df7bf82b
SCR_GF_1789055831_046,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,5:55,8:15,140,2 hr 20 min,Economy,12545.0,,,True,Non-stop,2e56d74cf98e
SCR_GF_1789055831_047,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,9:50,12:05 AM,135,2 hr 15 min,Economy,12545.0,,,True,Non-stop,c25067b64afc
SCR_GF_1789055831_048,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,11:30,1:45 AM,135,2 hr 15 min,Economy,12545.0,,,True,Non-stop,55f326916576
SCR_GF_1789055831_049,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Akasa Air,Akasa Air,,5:55,8:15,140,2 hr 20 min,Economy,12755.0,,,True,Non-stop,ec8866373a94
SCR_GF_1789055831_050,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,2:45,5:00,135,2 hr 15 min,Economy,13332.0,,,True,Non-stop,53642b4e3784
SCR_GF_1789055831_051,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,9:00,11:20,140,2 hr 20 min,Economy,13518.0,,,True,Non-stop,e7218448c6d6
SCR_GF_1789055831_052,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,SpiceJet,SpiceJet,,5:20,7:45,145,2 hr 25 min,Economy,14164.0,,,True,Non-stop,2f1036d2a690
SCR_GF_1789055831_053,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,7:20,9:40,140,2 hr 20 min,Economy,14172.0,,,True,Non-stop,a2b429653b22
SCR_GF_1789055831_054,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,8:30,10:45,135,2 hr 15 min,Economy,14172.0,,,True,Non-stop,f3625d22fb3e
SCR_GF_1789055831_055,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,10:15,12:30,135,2 hr 15 min,Economy,14172.0,,,True,Non-stop,5bbe1a753119
SCR_GF_1789055831_056,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,11:50,2:00,130,2 hr 10 min,Economy,14172.0,,,True,Non-stop,d1533810452e
SCR_GF_1789055831_057,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,2:25,4:45,140,2 hr 20 min,Economy,14172.0,,,True,Non-stop,a9e9be3b162b
SCR_GF_1789055831_058,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,7:30,9:45,135,2 hr 15 min,Economy,14172.0,,,True,Non-stop,306665aa1cba
SCR_GF_1789055831_059,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,IndiGo,IndiGo,,12:45,3:05,140,2 hr 20 min,Economy,15065.0,,,True,Non-stop,6f3d309cc812
SCR_GF_1789055831_060,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,SpiceJet,SpiceJet,,6:45,9:05,140,2 hr 20 min,Economy,16378.0,,,True,Non-stop,30223ab0fe3d
SCR_GF_1789055831_061,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,1:00,3:20,140,2 hr 20 min,Economy,18279.0,,,True,Non-stop,2351d012e0e4
SCR_GF_1789055831_062,2026-09-10 21:27:07,2026-10-10,30,google_flights,DEL,CCU,DEL-CCU,DEL,CCU,Air India,Air India,,4:15,6:35,140,2 hr 20 min,Economy,18279.0,,,True,Non-stop,28d24266bf6b
SCR_GF_1789055833_001,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,12:40 PM,5:40 PM,300,5 hr,Economy,9056.0,,,False,1 stop,94ba76d2aba4
SCR_GF_1789055833_002,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:40 PM,8:55 PM,75,1 hr 15 min,Economy,12640.0,,,True,Non-stop,6c3a9249dc4f
SCR_GF_1789055833_003,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,10:40 PM,11:50 PM,70,1 hr 10 min,Economy,14926.0,,,True,Non-stop,713d1e85997e
SCR_GF_1789055833_004,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,4:30 PM,5:45 PM,75,1 hr 15 min,Economy,16363.0,,,True,Non-stop,aae23079c133
SCR_GF_1789055833_005,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,1:10 PM,5:30 PM,260,4 hr 20 min,Economy,10449.0,,,False,1 stop,05260a817790
SCR_GF_1789055833_006,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,8:40 AM,3:10 PM,390,6 hr 30 min,Economy,14096.0,,,False,1 stop,6c20c7431029
SCR_GF_1789055833_007,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,5:15 PM,6:40 PM,85,1 hr 25 min,Economy,16927.0,,,True,Non-stop,d819ea0c6227
SCR_GF_1789055833_008,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,6:25 AM,7:35 AM,70,1 hr 10 min,Economy,17939.0,,,True,Non-stop,762ae5b9e4cd
SCR_GF_1789055833_009,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,8:15 AM,9:30 AM,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,e1203aada530
SCR_GF_1789055834_010,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,9:15 AM,10:30 AM,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,a3c550865832
SCR_GF_1789055834_011,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,10:15 AM,11:30 AM,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,83797f575d52
SCR_GF_1789055834_012,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,11:35 AM,12:50 PM,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,4a8a9cfb4418
SCR_GF_1789055834_013,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,6:35 PM,7:45 PM,70,1 hr 10 min,Economy,17939.0,,,True,Non-stop,da21948be461
SCR_GF_1789055834_014,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:45 PM,9:00 PM,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,6e9c9587880f
SCR_GF_1789055834_015,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,9:30 PM,10:45 PM,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,6e6bad53430b
SCR_GF_1789055834_016,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,12:30 PM,1:50 PM,80,1 hr 20 min,Economy,19926.0,,,True,Non-stop,6f5da35e7cbb
SCR_GF_1789055834_017,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,12:40,5:40,300,5 hr,Economy,9056.0,,,False,1 stop,89e66ce9c138
SCR_GF_1789055834_018,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:40,8:55,75,1 hr 15 min,Economy,12640.0,,,True,Non-stop,58a43975c6b4
SCR_GF_1789055834_019,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,10:40,11:50,70,1 hr 10 min,Economy,14926.0,,,True,Non-stop,d4b18809a860
SCR_GF_1789055834_020,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,4:30,5:45,75,1 hr 15 min,Economy,16363.0,,,True,Non-stop,ecf6b6bbb9bb
SCR_GF_1789055834_021,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,1:10,5:30,260,4 hr 20 min,Economy,10449.0,,,False,1 stop,5ac984467dfc
SCR_GF_1789055834_022,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,8:40,3:10,390,6 hr 30 min,Economy,14096.0,,,False,1 stop,3d271cadddb4
SCR_GF_1789055834_023,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,5:15,6:40,85,1 hr 25 min,Economy,16927.0,,,True,Non-stop,e737f29fcd25
SCR_GF_1789055834_024,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,6:25,7:35,70,1 hr 10 min,Economy,17939.0,,,True,Non-stop,073453d09987
SCR_GF_1789055834_025,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,8:15,9:30,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,70645f2b4f4e
SCR_GF_1789055834_026,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,9:15,10:30,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,5b294bac7a44
SCR_GF_1789055834_027,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,10:15,11:30,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,15dcb3b8bbd4
SCR_GF_1789055834_028,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,11:35,12:50,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,2f3bf3c79b0d
SCR_GF_1789055834_029,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,6:35,7:45,70,1 hr 10 min,Economy,17939.0,,,True,Non-stop,e1d55b6baffc
SCR_GF_1789055834_030,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:45,9:00,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,f31c1bc70e9f
SCR_GF_1789055834_031,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,9:30,10:45,75,1 hr 15 min,Economy,17939.0,,,True,Non-stop,03a76136412c
SCR_GF_1789055834_032,2026-09-10 21:27:11,2026-09-11,1,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,12:30,1:50,80,1 hr 20 min,Economy,19926.0,,,True,Non-stop,2dc2f6c1481d
SCR_GF_1789055836_001,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,5:15 PM,6:40 PM,85,1 hr 25 min,Economy,6427.0,,,True,Non-stop,abce78a5428e
SCR_GF_1789055836_002,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:10 PM,8:25 PM,75,1 hr 15 min,Economy,6577.0,,,True,Non-stop,1e989014125f
SCR_GF_1789055836_003,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,4:30 PM,5:45 PM,75,1 hr 15 min,Economy,6825.0,,,True,Non-stop,359eab903768
SCR_GF_1789055836_005,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,2:40 AM,7:50 AM,310,5 hr 10 min,Economy,5358.0,,,False,1 stop,0b407780243a
SCR_GF_1789055836_006,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:05 AM,10:45 AM,220,3 hr 40 min,Economy,5358.0,,,False,1 stop,be47b01cfd7d
SCR_GF_1789055836_007,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:15 AM,1:15 PM,360,6 hr,Economy,5358.0,,,False,1 stop,9b17adfcff85
SCR_GF_1789055836_008,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,11:40 AM,4:05 PM,265,4 hr 25 min,Economy,5358.0,,,False,1 stop,d314d491b5fb
SCR_GF_1789055836_009,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,12:45 PM,5:25 PM,280,4 hr 40 min,Economy,5358.0,,,False,1 stop,da1ef39db044
SCR_GF_1789055836_010,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,1:10 PM,5:30 PM,260,4 hr 20 min,Economy,5358.0,,,False,1 stop,f041f670dbf1
SCR_GF_1789055836_011,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,5:40 PM,9:15 PM,215,3 hr 35 min,Economy,5358.0,,,False,1 stop,ec4124de94ae
SCR_GF_1789055836_012,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,6:15 PM,10:40 PM,265,4 hr 25 min,Economy,5358.0,,,False,1 stop,c47bfa409fac
SCR_GF_1789055836_013,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:15 PM,10:50 PM,215,3 hr 35 min,Economy,5358.0,,,False,1 stop,f09a2e9f86ec
SCR_GF_1789055836_014,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,11:05 PM,3:10 AM,245,4 hr 5 min,Economy,5358.0,,,False,1 stop,dcb4a0f10fa4
SCR_GF_1789055836_015,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:15 AM,11:10 AM,235,3 hr 55 min,Economy,5688.0,,,False,1 stop,568537bc2618
SCR_GF_1789055836_016,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,10:55 AM,3:00 PM,245,4 hr 5 min,Economy,6048.0,,,False,1 stop,94126c55f192
SCR_GF_1789055836_017,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,6:35 PM,7:45 PM,70,1 hr 10 min,Economy,6825.0,,,True,Non-stop,0790fe012e72
SCR_GF_1789055836_018,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,7:15 PM,8:25 PM,70,1 hr 10 min,Economy,7026.0,,,True,Non-stop,77d9bb32f25c
SCR_GF_1789055837_019,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,12:30,1:50,80,1 hr 20 min,Economy,8527.0,,,True,Non-stop,2e654e859b23
SCR_GF_1789055837_020,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,11:35,12:50,75,1 hr 15 min,Economy,9570.0,,,True,Non-stop,832cfdfb9fca
SCR_GF_1789055837_021,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,10:15,11:30,75,1 hr 15 min,Economy,10443.0,,,True,Non-stop,6d657e3e4c43
SCR_GF_1789055837_022,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,6:05,7:25,80,1 hr 20 min,Economy,11627.0,,,True,Non-stop,7a624c04a49f
SCR_GF_1789055837_023,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,9:15,10:30,75,1 hr 15 min,Economy,12468.0,,,True,Non-stop,e2572320db82
SCR_GF_1789055837_024,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,7:45,9:00,75,1 hr 15 min,Economy,12468.0,,,True,Non-stop,46dd45c409f1
SCR_GF_1789055837_025,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,9:30,10:45,75,1 hr 15 min,Economy,13641.0,,,True,Non-stop,e44e32e7de46
SCR_GF_1789055837_026,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,6:25,7:35,70,1 hr 10 min,Economy,16363.0,,,True,Non-stop,f949e4fc4ca0
SCR_GF_1789055837_027,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,IndiGo,IndiGo,,8:15,9:30,75,1 hr 15 min,Economy,16363.0,,,True,Non-stop,25517dfb9536
SCR_GF_1789055837_028,2026-09-10 21:27:14,2026-09-17,7,google_flights,BLR,HYD,BLR-HYD,BLR,HYD,Air India Express,Air India Express,,5:15,6:40,85,1 hr 25 min,Economy,6427.0,,,True,Non-stop,8907ce40e5d2
