record_id,source_file,dataset_tier,travel_date,airline_standardized,airline_raw,flight_number,origin_iata,dest_iata,route,origin_raw,dest_raw,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,search_timestamp,lead_time_days,is_defunct_carrier
REC_013280,Data_Train.csv,2019_historical_precovid,2019-04-27,Jet Airways,Jet Airways,,BLR,DEL,BLR-DEL,Banglore,Delhi,19:50,,,,Economy,7229.0,,,,,True
REC_013281,Data_Train.csv,2019_historical_precovid,2019-05-15,AirAsia India,Air Asia,,DEL,COK,DEL-COK,Delhi,Cochin,07:55,,,,Economy,6451.0,,,,,False
REC_013282,Data_Train.csv,2019_historical_precovid,2019-03-03,IndiGo,IndiGo,,MAA,CCU,MAA-CCU,Chennai,Kolkata,11:35,,,,Economy,7295.0,,,,,False
REC_013283,Data_Train.csv,2019_historical_precovid,2019-06-03,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,01:30,,,,Economy,3943.0,,,,,False
REC_013284,Data_Train.csv,2019_historical_precovid,2019-05-15,SpiceJet,SpiceJet,,BLR,DEL,BLR-DEL,Banglore,Delhi,21:10,,,,Economy,3573.0,,,,,False
REC_013285,Data_Train.csv,2019_historical_precovid,2019-06-24,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,22:00,,,,Economy,9181.0,,,,,False
REC_013286,Data_Train.csv,2019_historical_precovid,2019-03-03,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,09:45,,,,Economy,24017.0,,,,,False
REC_013287,Data_Train.csv,2019_historical_precovid,2019-03-09,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,10:55,,,,Economy,17476.0,,,,,False
REC_013288,Data_Train.csv,2019_historical_precovid,2019-04-09,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,19:00,,,,Economy,4647.0,,,,,False
REC_013289,Data_Train.csv,2019_historical_precovid,2019-05-27,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,11:25,,,,Economy,6314.0,,,,,False
REC_013290,Data_Train.csv,2019_historical_precovid,2019-06-06,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,14:35,,,,Economy,13376.0,,,,,True
REC_013291,Data_Train.csv,2019_historical_precovid,2019-03-18,Jet Airways,Jet Airways,,BLR,DEL,BLR-DEL,Banglore,New Delhi,05:45,,,,Economy,12284.0,,,,,True
REC_013292,Data_Train.csv,2019_historical_precovid,2019-05-09,Jet Airways,Jet Airways,,BLR,DEL,BLR-DEL,Banglore,Delhi,08:20,,,,Economy,7229.0,,,,,True
REC_013293,Data_Train.csv,2019_historical_precovid,2019-05-01,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,08:30,,,,Economy,9627.0,,,,,False
REC_013294,Data_Train.csv,2019_historical_precovid,2019-04-01,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,12:00,,,,Economy,9258.0,,,,,False
REC_013295,Data_Train.csv,2019_historical_precovid,2019-06-03,SpiceJet,SpiceJet,,CCU,BLR,CCU-BLR,Kolkata,Banglore,09:00,,,,Economy,3873.0,,,,,False
REC_013296,Data_Train.csv,2019_historical_precovid,2019-05-15,SpiceJet,SpiceJet,,CCU,BLR,CCU-BLR,Kolkata,Banglore,22:20,,,,Economy,3841.0,,,,,False
REC_013297,Data_Train.csv,2019_historical_precovid,2019-05-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,09:45,,,,Economy,10486.0,,,,,False
REC_013298,Data_Train.csv,2019_historical_precovid,2019-03-03,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,16:00,,,,Economy,17234.0,,,,,True
REC_013299,Data_Train.csv,2019_historical_precovid,2019-06-27,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,05:10,,,,Economy,6496.0,,,,,False
REC_013300,Data_Train.csv,2019_historical_precovid,2019-05-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,08:30,,,,Economy,9627.0,,,,,False
REC_013301,Data_Train.csv,2019_historical_precovid,2019-06-12,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,16:50,,,,Economy,8366.0,,,,,False
REC_013302,Data_Train.csv,2019_historical_precovid,2019-05-27,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,20:00,,,,Economy,15318.0,,,,,True
REC_013303,Data_Train.csv,2019_historical_precovid,2019-03-24,SpiceJet,SpiceJet,,CCU,BLR,CCU-BLR,Kolkata,Banglore,11:35,,,,Economy,9923.0,,,,,False
REC_013304,Data_Train.csv,2019_historical_precovid,2019-04-01,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,10:20,,,,Economy,6077.0,,,,,True
REC_013305,Data_Train.csv,2019_historical_precovid,2019-06-09,Air India,Air India,,MAA,CCU,MAA-CCU,Chennai,Kolkata,11:40,,,,Economy,4667.0,,,,,False
REC_013306,Data_Train.csv,2019_historical_precovid,2019-05-09,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,08:30,,,,Economy,8099.0,,,,,False
REC_013307,Data_Train.csv,2019_historical_precovid,2019-05-01,SpiceJet,SpiceJet,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,13:15,,,,Economy,2385.0,,,,,False
REC_013308,Data_Train.csv,2019_historical_precovid,2019-06-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,15:05,,,,Economy,15965.0,,,,,False
REC_013309,Data_Train.csv,2019_historical_precovid,2019-05-06,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,06:30,,,,Economy,10844.0,,,,,True
REC_013310,Data_Train.csv,2019_historical_precovid,2019-05-12,Air India,Air India,,BLR,DEL,BLR-DEL,Banglore,Delhi,13:20,,,,Economy,6121.0,,,,,False
REC_013311,Data_Train.csv,2019_historical_precovid,2019-04-24,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,22:10,,,,Economy,3625.0,,,,,False
REC_013312,Data_Train.csv,2019_historical_precovid,2019-05-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,07:30,,,,Economy,8475.0,,,,,False
REC_013313,Data_Train.csv,2019_historical_precovid,2019-05-27,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,07:05,,,,Economy,12898.0,,,,,True
REC_013314,Data_Train.csv,2019_historical_precovid,2019-03-06,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,02:05,,,,Economy,10851.0,,,,,False
REC_013315,Data_Train.csv,2019_historical_precovid,2019-03-21,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,09:45,,,,Economy,5704.0,,,,,False
REC_013316,Data_Train.csv,2019_historical_precovid,2019-03-18,Vistara,Vistara,,BLR,DEL,BLR-DEL,Banglore,New Delhi,21:10,,,,Economy,11598.0,,,,,False
REC_013317,Data_Train.csv,2019_historical_precovid,2019-05-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,08:30,,,,Economy,9149.0,,,,,False
REC_013318,Data_Train.csv,2019_historical_precovid,2019-06-15,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,20:45,,,,Economy,4145.0,,,,,False
REC_013319,Data_Train.csv,2019_historical_precovid,2019-05-21,GoAir,GoAir,,DEL,COK,DEL-COK,Delhi,Cochin,10:35,,,,Economy,6195.0,,,,,True
REC_013320,Data_Train.csv,2019_historical_precovid,2019-05-09,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,11:25,,,,Economy,6979.0,,,,,False
REC_013321,Data_Train.csv,2019_historical_precovid,2019-03-15,Air India,Air India,,BLR,DEL,BLR-DEL,Banglore,New Delhi,13:20,,,,Economy,7276.0,,,,,False
REC_013322,Data_Train.csv,2019_historical_precovid,2019-05-15,SpiceJet,SpiceJet,,DEL,COK,DEL-COK,Delhi,Cochin,08:45,,,,Economy,4760.0,,,,,False
REC_013323,Data_Train.csv,2019_historical_precovid,2019-06-18,Vistara,Vistara,,MAA,CCU,MAA-CCU,Chennai,Kolkata,17:45,,,,Economy,11982.0,,,,,False
REC_013324,Data_Train.csv,2019_historical_precovid,2019-03-27,IndiGo,IndiGo,,MAA,CCU,MAA-CCU,Chennai,Kolkata,22:05,,,,Economy,5277.0,,,,,False
REC_013325,Data_Train.csv,2019_historical_precovid,2019-06-09,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,20:00,,,,Economy,8372.0,,,,,False
REC_013326,Data_Train.csv,2019_historical_precovid,2019-04-01,IndiGo,IndiGo,,CCU,BLR,CCU-BLR,Kolkata,Banglore,19:35,,,,Economy,4226.0,,,,,False
REC_013327,Data_Train.csv,2019_historical_precovid,2019-06-18,IndiGo,IndiGo,,MAA,CCU,MAA-CCU,Chennai,Kolkata,19:35,,,,Economy,3597.0,,,,,False
REC_013328,Data_Train.csv,2019_historical_precovid,2019-06-15,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,08:45,,,,Economy,7005.0,,,,,False
REC_013329,Data_Train.csv,2019_historical_precovid,2019-05-09,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,07:05,,,,Economy,8018.0,,,,,False
REC_013330,Data_Train.csv,2019_historical_precovid,2019-06-09,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,19:45,,,,Economy,10577.0,,,,,True
REC_013331,Data_Train.csv,2019_historical_precovid,2019-06-12,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,05:30,,,,Economy,11507.0,,,,,True
REC_013332,Data_Train.csv,2019_historical_precovid,2019-05-09,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,05:00,,,,Economy,9653.0,,,,,False
REC_013333,Data_Train.csv,2019_historical_precovid,2019-03-15,Jet Airways,Jet Airways,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,10:20,,,,Economy,4160.0,,,,,True
REC_013334,Data_Train.csv,2019_historical_precovid,2019-06-03,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,18:15,,,,Economy,14714.0,,,,,True
REC_013335,Data_Train.csv,2019_historical_precovid,2019-05-09,Jet Airways,Jet Airways,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,02:55,,,,Economy,5678.0,,,,,True
REC_013336,Data_Train.csv,2019_historical_precovid,2019-05-18,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,07:00,,,,Economy,13873.0,,,,,False
REC_013337,Data_Train.csv,2019_historical_precovid,2019-06-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,10:20,,,,Economy,11264.0,,,,,False
REC_013338,Data_Train.csv,2019_historical_precovid,2019-03-24,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,13:55,,,,Economy,11134.0,,,,,True
REC_013339,Data_Train.csv,2019_historical_precovid,2019-03-21,AirAsia India,Air Asia,,DEL,COK,DEL-COK,Delhi,Cochin,16:45,,,,Economy,6151.0,,,,,False
REC_013340,Data_Train.csv,2019_historical_precovid,2019-05-18,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,05:45,,,,Economy,10844.0,,,,,True
REC_013341,Data_Train.csv,2019_historical_precovid,2019-06-03,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,09:40,,,,Economy,13014.0,,,,,True
REC_013342,Data_Train.csv,2019_historical_precovid,2019-06-18,Jet Airways,Jet Airways,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,10:20,,,,Economy,4995.0,,,,,True
REC_013343,Data_Train.csv,2019_historical_precovid,2019-04-18,IndiGo,IndiGo,,CCU,BLR,CCU-BLR,Kolkata,Banglore,15:30,,,,Economy,4174.0,,,,,False
REC_013344,Data_Train.csv,2019_historical_precovid,2019-03-03,Air India,Air India,,BLR,DEL,BLR-DEL,Banglore,New Delhi,13:20,,,,Economy,12841.0,,,,,False
REC_013345,Data_Train.csv,2019_historical_precovid,2019-05-09,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,17:00,,,,Economy,13067.0,,,,,True
REC_013346,Data_Train.csv,2019_historical_precovid,2019-06-24,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,16:00,,,,Economy,10262.0,,,,,True
REC_013347,Data_Train.csv,2019_historical_precovid,2019-04-06,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,10:10,,,,Economy,4423.0,,,,,False
REC_013348,Data_Train.csv,2019_historical_precovid,2019-05-01,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,18:55,,,,Economy,8586.0,,,,,True
REC_013349,Data_Train.csv,2019_historical_precovid,2019-05-15,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,21:10,,,,Economy,9663.0,,,,,True
REC_013350,Data_Train.csv,2019_historical_precovid,2019-06-15,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,16:00,,,,Economy,6069.0,,,,,False
REC_013351,Data_Train.csv,2019_historical_precovid,2019-05-06,Air India,Air India,,MAA,CCU,MAA-CCU,Chennai,Kolkata,11:40,,,,Economy,4667.0,,,,,False
REC_013352,Data_Train.csv,2019_historical_precovid,2019-05-09,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,21:50,,,,Economy,12373.0,,,,,True
REC_013353,Data_Train.csv,2019_historical_precovid,2019-05-09,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,16:30,,,,Economy,13941.0,,,,,True
REC_013354,Data_Train.csv,2019_historical_precovid,2019-03-27,IndiGo,IndiGo,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,06:20,,,,Economy,3175.0,,,,,False
REC_013355,Data_Train.csv,2019_historical_precovid,2019-06-09,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,21:00,,,,Economy,8372.0,,,,,False
REC_013356,Data_Train.csv,2019_historical_precovid,2019-04-06,Vistara,Vistara,,BLR,DEL,BLR-DEL,Banglore,Delhi,17:00,,,,Economy,5613.0,,,,,False
REC_013357,Data_Train.csv,2019_historical_precovid,2019-05-18,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,07:35,,,,Economy,7144.0,,,,,False
REC_013358,Data_Train.csv,2019_historical_precovid,2019-06-06,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,06:30,,,,Economy,14571.0,,,,,True
REC_013359,Data_Train.csv,2019_historical_precovid,2019-03-24,IndiGo,IndiGo,,MAA,CCU,MAA-CCU,Chennai,Kolkata,22:05,,,,Economy,5277.0,,,,,False
REC_013360,Data_Train.csv,2019_historical_precovid,2019-03-24,Jet Airways,Jet Airways,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,10:20,,,,Economy,2759.0,,,,,True
REC_013361,Data_Train.csv,2019_historical_precovid,2019-05-09,AirAsia India,Air Asia,,CCU,BLR,CCU-BLR,Kolkata,Banglore,07:35,,,,Economy,5192.0,,,,,False
REC_013362,Data_Train.csv,2019_historical_precovid,2019-06-09,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,07:05,,,,Economy,14714.0,,,,,True
REC_013363,Data_Train.csv,2019_historical_precovid,2019-06-01,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,12:00,,,,Economy,10336.0,,,,,False
REC_013364,Data_Train.csv,2019_historical_precovid,2019-03-24,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,20:45,,,,Economy,31945.0,,,,,False
REC_013365,Data_Train.csv,2019_historical_precovid,2019-04-01,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,06:30,,,,Economy,7064.0,,,,,True
REC_013366,Data_Train.csv,2019_historical_precovid,2019-06-09,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,05:30,,,,Economy,14441.0,,,,,True
REC_013367,Data_Train.csv,2019_historical_precovid,2019-03-03,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,13:00,,,,Economy,17493.0,,,,,False
REC_013368,Data_Train.csv,2019_historical_precovid,2019-06-09,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,20:00,,,,Economy,10844.0,,,,,True
REC_013369,Data_Train.csv,2019_historical_precovid,2019-06-01,SpiceJet,SpiceJet,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,05:45,,,,Economy,2753.0,,,,,False
REC_013370,Data_Train.csv,2019_historical_precovid,2019-05-21,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,08:00,,,,Economy,12898.0,,,,,True
REC_013371,Data_Train.csv,2019_historical_precovid,2019-04-15,Jet Airways,Jet Airways,,BLR,DEL,BLR-DEL,Banglore,Delhi,18:55,,,,Economy,7229.0,,,,,True
REC_013372,Data_Train.csv,2019_historical_precovid,2019-06-03,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,12:00,,,,Economy,8603.0,,,,,False
REC_013373,Data_Train.csv,2019_historical_precovid,2019-05-18,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,05:30,,,,Economy,15129.0,,,,,True
REC_013374,Data_Train.csv,2019_historical_precovid,2019-06-15,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,11:40,,,,Economy,18804.0,,,,,True
REC_013375,Data_Train.csv,2019_historical_precovid,2019-04-21,AirAsia India,Air Asia,,DEL,COK,DEL-COK,Delhi,Cochin,07:55,,,,Economy,7452.0,,,,,False
REC_013376,Data_Train.csv,2019_historical_precovid,2019-04-24,SpiceJet,SpiceJet,,BLR,DEL,BLR-DEL,Banglore,Delhi,09:30,,,,Economy,3971.0,,,,,False
REC_013377,Data_Train.csv,2019_historical_precovid,2019-06-12,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,10:10,,,,Economy,3943.0,,,,,False
REC_013378,Data_Train.csv,2019_historical_precovid,2019-03-15,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,New Delhi,14:25,,,,Economy,9165.0,,,,,False
REC_013379,Data_Train.csv,2019_historical_precovid,2019-06-24,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,05:30,,,,Economy,13014.0,,,,,True
REC_013380,Data_Train.csv,2019_historical_precovid,2019-06-21,SpiceJet,SpiceJet,,BLR,DEL,BLR-DEL,Banglore,Delhi,09:30,,,,Economy,3625.0,,,,,False
REC_013381,Data_Train.csv,2019_historical_precovid,2019-06-24,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,16:00,,,,Economy,10262.0,,,,,True
REC_013382,Data_Train.csv,2019_historical_precovid,2019-05-21,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,18:55,,,,Economy,14388.0,,,,,True
REC_013383,Data_Train.csv,2019_historical_precovid,2019-06-12,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,08:00,,,,Economy,15058.0,,,,,False
REC_013384,Data_Train.csv,2019_historical_precovid,2019-03-06,Air India,Air India,,DEL,COK,DEL-COK,Delhi,Cochin,09:00,,,,Economy,14882.0,,,,,False
REC_013385,Data_Train.csv,2019_historical_precovid,2019-04-18,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,10:10,,,,Economy,4591.0,,,,,False
REC_013386,Data_Train.csv,2019_historical_precovid,2019-05-09,SpiceJet,SpiceJet,,CCU,BLR,CCU-BLR,Kolkata,Banglore,06:55,,,,Economy,3841.0,,,,,False
REC_013387,Data_Train.csv,2019_historical_precovid,2019-05-15,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,08:25,,,,Economy,14781.0,,,,,True
REC_013388,Data_Train.csv,2019_historical_precovid,2019-04-09,SpiceJet,SpiceJet,,CCU,BLR,CCU-BLR,Kolkata,Banglore,22:20,,,,Economy,3841.0,,,,,False
REC_013389,Data_Train.csv,2019_historical_precovid,2019-06-03,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,15:00,,,,Economy,13377.0,,,,,False
REC_013390,Data_Train.csv,2019_historical_precovid,2019-06-12,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,19:30,,,,Economy,13014.0,,,,,True
REC_013391,Data_Train.csv,2019_historical_precovid,2019-05-21,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,13:00,,,,Economy,14848.0,,,,,False
REC_013392,Data_Train.csv,2019_historical_precovid,2019-05-09,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,20:45,,,,Economy,4145.0,,,,,False
REC_013393,Data_Train.csv,2019_historical_precovid,2019-06-12,IndiGo,IndiGo,,MAA,CCU,MAA-CCU,Chennai,Kolkata,07:55,,,,Economy,3850.0,,,,,False
REC_013394,Data_Train.csv,2019_historical_precovid,2019-05-24,Air India,Air India,,CCU,BLR,CCU-BLR,Kolkata,Banglore,07:00,,,,Economy,10413.0,,,,,False
REC_013395,Data_Train.csv,2019_historical_precovid,2019-06-03,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,15:00,,,,Economy,6104.0,,,,,False
REC_013396,Data_Train.csv,2019_historical_precovid,2019-06-01,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,10:30,,,,Economy,3943.0,,,,,False
REC_013397,Data_Train.csv,2019_historical_precovid,2019-06-12,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,21:10,,,,Economy,8529.0,,,,,True
REC_013398,Data_Train.csv,2019_historical_precovid,2019-06-24,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,22:50,,,,Economy,10262.0,,,,,True
REC_013399,Data_Train.csv,2019_historical_precovid,2019-05-18,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,20:25,,,,Economy,14151.0,,,,,True
REC_013400,Data_Train.csv,2019_historical_precovid,2019-05-09,AirAsia India,Air Asia,,CCU,BLR,CCU-BLR,Kolkata,Banglore,15:10,,,,Economy,5192.0,,,,,False
REC_013401,Data_Train.csv,2019_historical_precovid,2019-05-21,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,14:05,,,,Economy,9663.0,,,,,True
REC_013402,Data_Train.csv,2019_historical_precovid,2019-04-24,GoAir,GoAir,,BLR,DEL,BLR-DEL,Banglore,Delhi,07:45,,,,Economy,4632.0,,,,,True
REC_013403,Data_Train.csv,2019_historical_precovid,2019-04-06,IndiGo,IndiGo,,DEL,COK,DEL-COK,Delhi,Cochin,20:25,,,,Economy,5073.0,,,,,False
REC_013404,Data_Train.csv,2019_historical_precovid,2019-06-15,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,10:20,,,,Economy,9526.0,,,,,False
REC_013405,Data_Train.csv,2019_historical_precovid,2019-04-15,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,04:00,,,,Economy,4423.0,,,,,False
REC_013406,Data_Train.csv,2019_historical_precovid,2019-05-12,IndiGo,IndiGo,,BOM,HYD,BOM-HYD,Mumbai,Hyderabad,20:05,,,,Economy,2227.0,,,,,False
REC_013407,Data_Train.csv,2019_historical_precovid,2019-03-21,Vistara,Vistara,,BLR,DEL,BLR-DEL,Banglore,New Delhi,11:30,,,,Economy,5403.0,,,,,False
REC_013408,Data_Train.csv,2019_historical_precovid,2019-03-27,IndiGo,IndiGo,,MAA,CCU,MAA-CCU,Chennai,Kolkata,19:35,,,,Economy,3858.0,,,,,False
REC_013409,Data_Train.csv,2019_historical_precovid,2019-03-09,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,13:45,,,,Economy,18752.0,,,,,True
REC_013410,Data_Train.csv,2019_historical_precovid,2019-05-21,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,06:30,,,,Economy,9663.0,,,,,True
REC_013411,Data_Train.csv,2019_historical_precovid,2019-06-24,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,19:10,,,,Economy,12819.0,,,,,True
REC_013412,Data_Train.csv,2019_historical_precovid,2019-03-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,09:00,,,,Economy,6883.0,,,,,False
REC_013413,Data_Train.csv,2019_historical_precovid,2019-05-27,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,19:00,,,,Economy,7198.0,,,,,False
REC_013414,Data_Train.csv,2019_historical_precovid,2019-03-09,Air India,Air India,,BLR,DEL,BLR-DEL,Banglore,New Delhi,10:00,,,,Economy,7801.0,,,,,False
REC_013415,Data_Train.csv,2019_historical_precovid,2019-04-21,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,Delhi,18:25,,,,Economy,4823.0,,,,,False
REC_013416,Data_Train.csv,2019_historical_precovid,2019-05-24,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,06:30,,,,Economy,9663.0,,,,,True
REC_013417,Data_Train.csv,2019_historical_precovid,2019-05-12,Jet Airways,Jet Airways,,CCU,BLR,CCU-BLR,Kolkata,Banglore,20:25,,,,Economy,12121.0,,,,,True
REC_013418,Data_Train.csv,2019_historical_precovid,2019-05-12,Vistara,Vistara,,CCU,BLR,CCU-BLR,Kolkata,Banglore,20:20,,,,Economy,8085.0,,,,,False
REC_013419,Data_Train.csv,2019_historical_precovid,2019-03-03,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,New Delhi,13:40,,,,Economy,8662.0,,,,,False
REC_013420,Data_Train.csv,2019_historical_precovid,2019-03-21,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,22:00,,,,Economy,6017.0,,,,,True
REC_013421,Data_Train.csv,2019_historical_precovid,2019-05-03,SpiceJet,SpiceJet,,MAA,CCU,MAA-CCU,Chennai,Kolkata,09:45,,,,Economy,3859.0,,,,,False
REC_013422,Data_Train.csv,2019_historical_precovid,2019-05-18,Multiple Carriers,Multiple carriers,,DEL,COK,DEL-COK,Delhi,Cochin,04:55,,,,Economy,7564.0,,,,,False
REC_013423,Data_Train.csv,2019_historical_precovid,2019-06-21,SpiceJet,SpiceJet,,BLR,DEL,BLR-DEL,Banglore,Delhi,05:55,,,,Economy,3919.0,,,,,False
REC_013424,Data_Train.csv,2019_historical_precovid,2019-05-18,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,05:30,,,,Economy,15129.0,,,,,True
REC_013425,Data_Train.csv,2019_historical_precovid,2019-03-01,Jet Airways,Jet Airways,,BLR,DEL,BLR-DEL,Banglore,New Delhi,07:00,,,,Economy,26890.0,,,,,True
REC_013426,Data_Train.csv,2019_historical_precovid,2019-04-15,Jet Airways,Jet Airways,,DEL,COK,DEL-COK,Delhi,Cochin,11:00,,,,Economy,5443.0,,,,,True
REC_013427,Data_Train.csv,2019_historical_precovid,2019-03-09,IndiGo,IndiGo,,BLR,DEL,BLR-DEL,Banglore,New Delhi,10:05,,,,Economy,6860.0,,,,,False
